BookingID,PassengerID,IATA,PilotID,FlightStatus,DepartureDate
17437,LwHmOf,NQU,17597,Cancelled,3-20-2022
17438,M4nEyI,CEG,17598,On Time,3-25-2022
17439,DQuhrf,CJA,17599,On Time,5-22-2022
17440,tua5nb,GSY,17600,Cancelled,12-09-2022
17441,KsAEnR,CPO,17601,On Time,09-07-2022
17442,7GS9Lr,AHU,17602,On Time,08-09-2022
17443,aezJyN,THC,17603,Delayed,9-19-2022
17444,aFs6xS,JFN,17604,Delayed,1-25-2022
17445,qIRwDk,FLX,17605,Delayed,11-04-2022
17446,1ellt8,TLS,17606,Cancelled,9-30-2022
17447,kr43AB,NAF,17607,On Time,9-16-2022
17448,oWaaWl,SCS,17608,Cancelled,02-04-2022
17449,5imYZC,BFT,17609,On Time,6-16-2022
17450,1Id6gU,YZD,17610,On Time,1-22-2022
17451,jFQmaG,MZR,17611,Cancelled,02-06-2022
17452,2c8cjR,AUL,17612,Cancelled,2-18-2022
17453,gJScAB,MAJ,17613,Cancelled,08-12-2022
17454,KbPH39,NSI,17614,Cancelled,5-30-2022
17455,xl9dEr,PGC,17615,On Time,06-08-2022
17456,xoL93z,BWC,17616,On Time,07-09-2022
17457,cTT7S4,AKU,17617,On Time,10-27-2022
17458,0nNOAZ,UEL,17618,On Time,8-28-2022
17459,fWsvVH,CCV,17619,Cancelled,6-18-2022
17460,EWEdah,SZZ,17620,Delayed,7-13-2022
17461,fF4XD5,WRL,17621,On Time,10-21-2022
17462,44qoDd,PUG,17622,Delayed,04-10-2022
17463,4F8OGG,IBB,17623,Cancelled,1-14-2022
17464,SigPYi,UMI,17624,Cancelled,12-08-2022
17465,l8JWJ4,GIT,17625,Delayed,12-21-2022
17466,OBvRoh,LMP,17626,Delayed,2-13-2022
17467,2NJmCH,RAA,17627,Cancelled,11-14-2022
17468,rQ3o8s,LED,17628,Cancelled,7-23-2022
17469,zKwbOs,ILU,17629,Delayed,9-18-2022
17470,TwOyzt,IPA,17630,Delayed,5-25-2022
17471,6HqMrI,RAP,17631,Cancelled,10-29-2022
17472,oLOOTE,RWL,17632,On Time,07-08-2022
17473,Vct86Q,BQB,17633,Delayed,8-31-2022
17474,FCd9vs,PVO,17634,Cancelled,1-29-2022
17475,8AzaYh,CEV,17635,On Time,12-05-2022
17476,vlPdhb,WVK,17636,Delayed,10-04-2022
17477,3eMD0e,SVD,17637,Cancelled,3-26-2022
17478,rAotmp,BIE,17638,On Time,5-29-2022
17479,6h4xzd,CNF,17639,Delayed,06-07-2022
17480,V4rCWK,BCD,17640,On Time,1-15-2022
17481,1Ncjz9,TEE,17641,On Time,9-17-2022
17482,mjid2w,JRS,17642,On Time,3-30-2022
17483,wiYSDO,PRD,17643,Delayed,10-16-2022
17484,UUPIa5,KRO,17644,On Time,12-25-2022
17485,tpyaby,YUA,17645,Delayed,08-03-2022
17486,cPqWZi,BJJ,17646,Cancelled,11-15-2022
17487,v1ESvV,YHM,17647,Delayed,9-27-2022
17488,ZtRE9o,GRL,17648,Cancelled,6-14-2022
17489,RnmojZ,VDA,17649,Delayed,03-08-2022
17490,4Ftdcm,BAZ,17650,Delayed,1-24-2022
17491,lO8TZI,YOS,17651,Cancelled,06-12-2022
17492,yDN4zv,SMB,17652,On Time,1-22-2022
17493,3kTeFw,GVX,17653,Cancelled,11-26-2022
17494,HXeW4w,URB,17654,Delayed,8-22-2022
17495,gUkwn5,NRL,17655,On Time,06-04-2022
17496,PKiEUJ,CUQ,17656,Delayed,5-13-2022
17497,50cVM7,AKM,17657,On Time,05-05-2022
17498,acAfJE,HAV,17658,Cancelled,8-15-2022
17499,3xw5Lj,JUB,17659,Delayed,10-05-2022
17500,o87btS,BUG,17660,On Time,9-15-2022
17501,KIaUvG,BLG,17661,Delayed,06-08-2022
17502,OuANLT,MAL,17662,On Time,9-23-2022
17503,cEIONC,PGI,17663,Delayed,1-23-2022
17504,oQlsli,YTU,17664,Cancelled,10-10-2022
17505,sGyjQc,MJD,17665,On Time,8-30-2022
17506,DZwDY1,CPM,17666,Delayed,02-02-2022
17507,xezVyu,GYL,17667,Cancelled,7-13-2022
17508,CnFh5p,BMS,17668,Delayed,12-27-2022
17509,w7INBz,AMU,17669,Delayed,11-07-2022
17510,lG1exv,BMM,17670,Delayed,7-22-2022
17511,ccCXv3,CZC,17671,Cancelled,6-19-2022
17512,HlOAgH,TSW,17672,Delayed,06-06-2022
17513,PkCvwM,MUB,17673,Cancelled,09-10-2022
17514,CMSdbR,CUY,17674,On Time,06-04-2022
17515,NLdtDf,PGU,17675,Delayed,9-29-2022
17516,0g2SQB,KWA,17676,On Time,3-30-2022
17517,e0hNTL,FAI,17677,Delayed,1-24-2022
17518,88yRLd,ZPH,17678,Cancelled,2-20-2022
17519,PhwkNm,BZH,17679,Delayed,1-22-2022
17520,GDoTSk,DWO,17680,Delayed,10-08-2022
17521,QCtamy,BFT,17681,Delayed,4-17-2022
17522,O3cRT6,SVS,17682,Delayed,11-29-2022
17523,XWRy7X,YZF,17683,On Time,08-01-2022
17524,3qcwsr,INJ,17684,Delayed,10-08-2022
17525,LrPuHs,GUQ,17685,On Time,4-14-2022
17526,V1jlWL,ETE,17686,Cancelled,09-08-2022
17527,FIHV4Y,LKO,17687,On Time,12-12-2022
17528,eJ6TN9,PHD,17688,On Time,08-08-2022
17529,EwgLkE,POT,17689,Delayed,08-10-2022
17530,cw1Q0U,RRT,17690,On Time,7-25-2022
17531,tGKfsB,TBF,17691,On Time,6-21-2022
17532,afvkDh,AYD,17692,Delayed,7-20-2022
17533,lf70Lv,PNQ,17693,On Time,12-17-2022
17534,5VTzcL,SDQ,17694,Delayed,04-08-2022
17535,H0jUve,AQG,17695,Cancelled,07-09-2022
17536,5BDc1U,BIR,17696,Cancelled,5-26-2022
17537,N2IZBq,DOG,17697,Delayed,4-26-2022
17538,OSiw2r,WTS,17698,On Time,4-29-2022
17539,g53AMb,KEI,17699,On Time,04-06-2022
17540,BVzAbZ,TUR,17700,On Time,1-25-2022
17541,sMqgH2,VVZ,17701,On Time,1-28-2022
17542,MEANtw,YBY,17702,Cancelled,02-08-2022
17543,L9lZTT,BID,17703,On Time,04-01-2022
17544,7XYkw4,DNK,17704,On Time,9-13-2022
17545,jzbv7u,LNB,17705,Delayed,12-27-2022
17546,BsIJIa,WOT,17706,On Time,6-29-2022
17547,s8AbN9,BDJ,17707,Cancelled,8-14-2022
17548,cyJnp4,IGD,17708,On Time,11-08-2022
17549,s2mP3u,MBD,17709,Cancelled,08-02-2022
17550,lCBnSr,LBO,17710,On Time,6-20-2022
17551,xiYOwT,RNA,17711,Delayed,03-02-2022
17552,4usPg9,MFX,17712,Delayed,12-24-2022
17553,g7n60s,BKE,17713,Delayed,04-04-2022
17554,v6L5bf,PMV,17714,On Time,03-08-2022
17555,y9WhF8,RHE,17715,On Time,09-10-2022
17556,ZKlCPN,BXR,17716,Delayed,12-21-2022
17557,hZo4KO,SZY,17717,On Time,12-13-2022
17558,7Lhc0n,KLH,17718,Delayed,5-29-2022
17559,Csn87A,SSW,17719,On Time,12-06-2022
17560,ewhOnF,APS,17720,Delayed,1-16-2022
17561,YyAOAr,NUP,17721,Cancelled,6-16-2022
17562,XGoaE5,UAR,17722,Delayed,09-03-2022
17563,taakor,PHB,17723,Delayed,6-29-2022
17564,ssb1D3,EIB,17724,Delayed,05-10-2022
17565,ipX2An,NKC,17725,On Time,10-14-2022
17566,CTGY8l,HOF,17726,Cancelled,03-07-2022
17567,M3YTiA,YTQ,17727,Delayed,12-12-2022
17568,T7x0Hp,AXS,17728,On Time,09-06-2022
17569,tPWwE8,MIP,17729,Delayed,08-09-2022
17570,BMnPgq,KBS,17730,Delayed,3-23-2022
17571,U3vc1E,WEH,17731,On Time,8-24-2022
17572,kTeI3j,CRS,17732,Cancelled,5-24-2022
17573,dZVwwn,TJG,17733,On Time,06-07-2022
17574,AESsF0,XPK,17734,Cancelled,02-05-2022
17575,rJpOHp,ZIS,17735,On Time,5-20-2022
17576,or5OqY,RKA,17736,Cancelled,2-15-2022
17577,FNy3Mq,ILL,17737,Delayed,9-13-2022
17578,a3e5oB,CGG,17738,Delayed,03-05-2022
17579,TGN0uz,MEA,17739,Delayed,03-07-2022
17580,1NvB24,XAL,17740,Delayed,04-12-2022
17581,OAhyH8,LBB,17741,Delayed,04-10-2022
17582,KoL4jM,SEV,17742,Delayed,6-14-2022
17583,DcDwuh,NHS,17743,On Time,4-20-2022
17584,ISsbmE,IJU,17744,Cancelled,10-02-2022
17585,ZUhH3P,TKU,17745,Delayed,10-24-2022
17586,PEzxCo,CBC,17746,Delayed,8-15-2022
17587,qIB2VA,EDF,17748,Cancelled,10-30-2022
17588,nSSW62,HIP,17749,Cancelled,6-21-2022
17589,BbrYko,PRS,17750,On Time,07-06-2022
17590,5H7CFx,VIQ,17751,Delayed,12-16-2022
17591,F2OGK9,HUQ,17752,Delayed,02-07-2022
17592,vaIkjY,SJE,17753,Delayed,11-10-2022
17593,A50kod,EDR,17754,On Time,10-02-2022
17594,b4YuiP,RVD,17755,Cancelled,11-26-2022
17595,4qmMEv,CZH,17756,On Time,07-05-2022
17596,xexFXS,SAG,17757,Cancelled,03-01-2022
17597,3r6a2k,PMK,17758,Delayed,01-12-2022
17598,ll8qdH,RVH,17759,On Time,09-01-2022
17599,pv0WbS,ROO,17760,On Time,07-04-2022
17600,aoaTOf,XLS,17761,On Time,1-18-2022
17601,NRDwPG,ENC,17762,Delayed,08-11-2022
17602,phQ4yx,BMR,17763,Cancelled,4-30-2022
17603,2oKQSd,COL,17764,Cancelled,11-20-2022
17604,i2cJ9L,PMA,17765,On Time,10-24-2022
17605,sh6bXB,FRC,17766,Cancelled,02-08-2022
17606,ZwurGG,DNL,17767,Cancelled,6-14-2022
17607,KHUfun,EMA,17768,Cancelled,8-23-2022
17608,3xGYkx,QGP,17769,Cancelled,3-13-2022
17609,oYYsM6,CAG,17770,Cancelled,6-30-2022
17610,OK1kBs,WSB,17771,Delayed,05-01-2022
17611,A2lcPa,POT,17772,Delayed,04-01-2022
17612,jTsYQW,CUE,17773,Delayed,2-18-2022
17613,6fZIHt,TOC,17774,Delayed,02-02-2022
17614,trQTQM,GSA,17775,Delayed,07-06-2022
17615,RKjCQ6,MFV,17776,Delayed,3-26-2022
17616,pyDZIs,KFE,17777,Delayed,07-07-2022
17617,rsnZQe,LPT,17778,Cancelled,05-09-2022
17618,Zae1JK,OZR,17779,Cancelled,9-24-2022
17619,99mo6P,ASK,17780,On Time,8-20-2022
17620,sQ4MRB,ESB,17781,Cancelled,11-18-2022
17621,Nnc8oH,SID,17782,Cancelled,6-26-2022
17622,Tilhqd,KOY,17783,On Time,08-09-2022
17623,cj6RO4,SCE,17784,Delayed,12-11-2022
17624,HBHsiS,YST,17785,On Time,6-13-2022
17625,BXXCd9,NTE,17786,Cancelled,8-17-2022
17626,4ZTAMd,IGM,17787,Delayed,11-19-2022
17627,bci9Yi,CAP,17788,Delayed,07-09-2022
17628,DaDvLT,OYG,17789,Delayed,1-14-2022
17629,Nvao7H,TOO,17790,Cancelled,10-12-2022
17630,OMIjfy,KRE,17791,Cancelled,03-01-2022
17631,p4BAvL,FDR,17792,Delayed,7-15-2022
17632,LxvxOq,SAL,17793,Cancelled,10-20-2022
17633,xecjgg,SST,17795,Delayed,05-04-2022
17634,GvezqA,NAP,17796,Cancelled,10-18-2022
17635,mookPZ,LLW,17797,On Time,5-20-2022
17636,pFVivX,JNA,17798,On Time,1-28-2022
17637,KvKOCC,YKZ,17799,On Time,10-12-2022
17638,jWasVQ,ACV,17800,Cancelled,06-02-2022
17639,HhI3mD,LUM,17801,On Time,07-02-2022
17640,m0xpag,YPA,17802,On Time,12-04-2022
17641,Xq4qUT,MHP,17803,Cancelled,12-25-2022
17642,bulIFD,UNG,17804,On Time,07-11-2022
17643,3hxlzV,TTW,17805,Delayed,7-26-2022
17644,r6g1XD,SVD,17806,On Time,2-13-2022
17645,NfWAyI,GBB,17807,On Time,02-08-2022
17646,2vVUZE,OCM,17808,Cancelled,01-03-2022
17647,dC8BT6,HWK,17809,Delayed,1-20-2022
17648,C3GDHz,SRV,17810,Cancelled,9-15-2022
17649,OUxBio,PDX,17811,Delayed,4-21-2022
17650,BMST7K,SIP,17812,Cancelled,11-07-2022
17651,OLvlwA,ZIN,17813,On Time,8-18-2022
17652,x7WwXB,GOL,17814,Cancelled,02-09-2022
17653,Gkz1pr,DTM,17815,Delayed,3-30-2022
17654,YwmjhV,AQP,17816,Cancelled,8-17-2022
17655,uUt6Yb,NDY,17817,On Time,12-01-2022
17656,Hp1CLN,PGU,17818,Delayed,5-17-2022
17657,zHoelx,CEK,17819,On Time,11-09-2022
17658,CGTvvR,BAG,17820,On Time,10-25-2022
17659,aWUmps,VIH,17821,On Time,10-27-2022
17660,6UylqB,MVR,17822,Delayed,4-25-2022
17661,pZSZdo,BAC,17823,On Time,06-08-2022
17662,vgCxAq,PBV,17824,Cancelled,7-30-2022
17663,37FOWd,PKK,17825,Cancelled,11-21-2022
17664,00Ey73,YBX,17826,On Time,2-28-2022
17665,rYXeb6,AIM,17827,On Time,7-31-2022
17666,RuYSsf,KWL,17828,Cancelled,10-23-2022
17667,bMGGcQ,SMG,17829,Cancelled,04-07-2022
17668,bSPU8b,WLD,17830,Cancelled,8-16-2022
17669,bd6Lzz,WAD,17831,Cancelled,08-11-2022
17670,ViSE30,POX,17832,On Time,12-02-2022
17671,ZDyifA,PLW,17833,On Time,8-16-2022
17672,wnbVuS,LIQ,17834,Cancelled,3-31-2022
17673,naYU5B,DBT,17835,Cancelled,10-21-2022
17674,nSE0s4,GRN,17836,On Time,10-31-2022
17675,NFOh80,BQT,17837,On Time,1-21-2022
17676,quJ1hM,MAC,17838,Delayed,7-22-2022
17677,0NxPvy,BQG,17839,Cancelled,8-22-2022
17678,SLW0cW,UUN,17840,On Time,09-09-2022
17679,fUVOvu,XPL,17841,On Time,04-06-2022
17680,TXhNR8,BVB,17842,Delayed,1-16-2022
17681,QhXm3L,RML,17843,Cancelled,03-05-2022
17682,deaGAc,AYY,17844,Cancelled,12-19-2022
17683,o2yWlG,IRA,17845,Delayed,01-02-2022
17684,69dTcI,YDV,17846,Delayed,9-17-2022
17685,Mdx99M,MTD,17847,Delayed,3-31-2022
17686,wj5Qpl,IXB,17848,On Time,05-06-2022
17687,Y5IFLQ,SKO,17849,Delayed,6-13-2022
17688,8P5WmG,INH,17850,On Time,11-12-2022
17689,apV6th,BHB,17851,Cancelled,11-10-2022
17690,SCAJaF,QLT,17852,Delayed,5-25-2022
17691,7JkK6h,BMD,17853,Cancelled,08-08-2022
17692,Gmzi1z,FLU,17854,Cancelled,06-09-2022
17693,3f57yc,BQN,17855,Cancelled,12-03-2022
17694,GllEpA,TAR,17856,Cancelled,05-02-2022
17695,6lJ7VD,BSU,17857,Delayed,11-27-2022
17696,tZHXct,YEK,17858,On Time,06-06-2022
17697,ex2WkX,CSV,17859,Delayed,11-25-2022
17698,psOzHG,MCL,17860,On Time,9-25-2022
17699,ysMuBv,BJY,17861,Cancelled,5-26-2022
17700,x5bNWj,EUG,17862,Delayed,3-21-2022
17701,0kwiSW,YAM,17863,Cancelled,04-09-2022
17702,P8srwc,MVV,17864,On Time,02-04-2022
17703,rDAV0Q,MQJ,17865,On Time,4-16-2022
17704,SpR26w,MDC,17866,Cancelled,11-25-2022
17705,1OH7TG,SRI,17867,On Time,4-22-2022
17706,gBEGK1,YNP,17868,Cancelled,04-10-2022
17707,LSPhGI,OSR,17869,On Time,10-18-2022
17708,0fv6nh,OSO,17870,On Time,8-18-2022
17709,2V22Vp,OYE,17871,Cancelled,06-02-2022
17710,Vj9L3F,PCA,17872,Delayed,9-16-2022
17711,U9O3nX,NAQ,17873,Delayed,4-26-2022
17712,gcBYDN,BXH,17874,Cancelled,5-26-2022
17713,OKHgW4,CGS,17875,On Time,8-16-2022
17714,Okq6eF,PHM,17876,Cancelled,5-21-2022
17715,xcY1DL,UST,17877,Cancelled,05-04-2022
17716,DBvaJH,KCZ,17878,Delayed,07-11-2022
17717,J6NwhS,MTI,17879,Delayed,03-05-2022
17718,wURRfN,WSU,17880,Cancelled,05-01-2022
17719,FoRf27,WSO,17881,On Time,9-21-2022
17720,nBDLbJ,BOC,17882,Delayed,12-16-2022
17721,3NICKe,LBT,17883,Delayed,6-17-2022
17722,mcFjPu,NGO,17884,On Time,9-13-2022
17723,rUTQgn,BKJ,17885,Cancelled,12-15-2022
17724,4qWAtK,STU,17886,On Time,07-04-2022
17725,hybxrN,TBF,17887,Cancelled,10-02-2022
17726,CAY7Zy,NBX,17888,On Time,2-20-2022
17727,IcggEh,RCE,17889,Delayed,03-02-2022
17728,7sQEpX,GRY,17890,Delayed,5-14-2022
17729,AtXdrs,AOM,17891,On Time,2-21-2022
17730,2MFeDn,SYJ,17892,Cancelled,4-29-2022
17731,BOkHRu,KBL,17893,Delayed,10-30-2022
17732,hV62DE,BEN,17894,Delayed,12-07-2022
17733,1D1dOb,AIG,17895,Cancelled,05-09-2022
17734,iE4Zdh,QDJ,17896,Cancelled,08-05-2022
17735,GqphvR,FMU,17897,Cancelled,3-16-2022
17736,aE3Ps5,EAE,17898,On Time,4-24-2022
17737,tD3o9d,NER,17899,On Time,07-10-2022
17738,jUy9XR,PBZ,17900,Cancelled,07-06-2022
17739,0jkgIX,JRS,17901,On Time,04-06-2022
17740,yCPvfl,AHT,17902,Delayed,07-05-2022
17741,qsUp1v,TOT,17903,On Time,6-16-2022
17742,1pa5SO,LVM,17904,Cancelled,8-26-2022
17743,IwESoL,RVD,17905,Cancelled,1-21-2022
17744,kid4Be,AOE,17906,Cancelled,09-03-2022
17745,TqIuRL,QOA,17907,Delayed,06-04-2022
17746,NaRONj,QCJ,17908,Cancelled,3-31-2022
17747,HjfEgM,HXD,17909,On Time,1-27-2022
17748,EcMuzp,WCH,17910,On Time,08-11-2022
17749,brDiBx,CAR,17911,Delayed,11-15-2022
17750,XHFtr1,QLD,17912,On Time,02-11-2022
17751,S1ivac,OCF,17913,On Time,12-14-2022
17752,7jEbY0,HHZ,17914,Cancelled,1-17-2022
17753,H6KifG,SDG,17915,On Time,6-22-2022
17754,vOthtz,SNT,17916,On Time,4-21-2022
17755,vAefkl,CMV,17917,Cancelled,6-19-2022
17756,bvtXvi,ANM,17918,Delayed,12-01-2022
17757,Z9QceC,RZN,17919,On Time,06-04-2022
17758,kMNp9i,GAS,17920,Cancelled,9-20-2022
17759,24KbCF,KNL,17921,Delayed,10-09-2022
17760,JH3xnR,WTZ,17922,Delayed,2-20-2022
17761,ZY04eI,KLH,17923,On Time,06-11-2022
17762,ilIkJ8,KSM,17924,Delayed,11-30-2022
17763,lRTtE4,EVH,17925,Delayed,10-14-2022
17764,BADShO,HIO,17926,Cancelled,10-11-2022
17765,rq8ZSj,PME,17927,Delayed,2-27-2022
17766,zgnvq2,JDA,17928,On Time,11-17-2022
17767,6rYxSI,NBX,17929,On Time,9-17-2022
17768,uaeoyj,NOZ,17930,Delayed,1-23-2022
17769,mW0CE9,SUW,17931,Cancelled,3-26-2022
17770,CX4KDD,DZI,17932,Cancelled,08-06-2022
17771,jsOtA8,BGA,17933,Delayed,8-26-2022
17772,jjfXYW,OCS,17934,Delayed,3-18-2022
17773,XeG0Hm,ULC,17935,On Time,07-10-2022
17774,59v9ic,LAH,17936,Cancelled,10-23-2022
17775,XXzwcD,BFN,17937,Delayed,06-09-2022
17776,x7zziE,VHZ,17938,Delayed,04-07-2022
17777,0H7F5M,MRV,17939,On Time,2-18-2022
17778,rw4uND,NKI,17940,Cancelled,5-30-2022
17779,4T6bmd,LVM,17941,Delayed,6-28-2022
17780,HMTPkW,HDS,17942,Delayed,05-11-2022
17781,2r2hKH,TRY,17943,Cancelled,2-15-2022
17782,e0lUnc,YGZ,17944,Delayed,08-10-2022
17783,qH3Apx,ETB,17945,On Time,06-10-2022
17784,a5CrcE,LZC,17946,Cancelled,12-13-2022
17785,KKhndy,CVE,17947,Cancelled,1-26-2022
17786,3Ru4VD,SHU,17948,Cancelled,01-02-2022
17787,H6uZaj,LEW,17949,Cancelled,2-17-2022
17788,zXQqEQ,BKJ,17950,Delayed,11-26-2022
17789,OFyHDH,WSZ,17951,On Time,3-25-2022
17790,4DfXtS,MPN,17952,Cancelled,09-05-2022
17791,t5QdyL,BHL,17953,Cancelled,6-17-2022
17792,0vIrKg,MGU,17954,Cancelled,02-10-2022
17793,YJyGqN,XTO,17955,On Time,11-14-2022
17794,0pnpNq,GST,17956,On Time,5-21-2022
17795,6bmxyi,WSD,17957,Cancelled,10-01-2022
17796,Xl2XPa,ABV,17958,Cancelled,01-02-2022
17797,2zHlnK,KGG,17959,On Time,8-29-2022
17798,os1hm0,DOV,17960,Delayed,6-19-2022
17799,jeVpJn,PMW,17961,On Time,01-03-2022
17800,0xylYT,HUK,17962,Cancelled,10-14-2022
17801,yfZJql,KER,17963,Delayed,04-11-2022
17802,zd6h7y,AXA,17964,Delayed,04-05-2022
17803,YhBIVm,KRJ,17965,Delayed,3-22-2022
17804,1xrykc,IZA,17966,Delayed,5-28-2022
17805,r8WCfE,SYU,17967,Delayed,4-14-2022
17806,YzdH7Q,MAU,17968,On Time,02-06-2022
17807,pZuNLy,URY,17969,On Time,10-09-2022
17808,FwN8D1,FOR,17970,Delayed,11-28-2022
17809,KJvsUm,TJG,17971,On Time,1-30-2022
17810,MQONH2,BON,17972,On Time,05-09-2022
17811,1DyMtc,JIQ,17973,Cancelled,06-08-2022
17812,vqqK8P,MDP,17974,Cancelled,10-15-2022
17813,Jfm05r,GNV,17975,On Time,12-20-2022
17814,k5C491,KIM,17976,On Time,05-12-2022
17815,J10TPo,AGO,17977,Cancelled,5-16-2022
17816,pC7Q3Q,SDB,17978,Cancelled,6-22-2022
17817,d0Ntv0,COJ,17979,Delayed,10-17-2022
17818,USIgoV,ABE,17980,Delayed,6-27-2022
17819,mUBDnW,BBP,17981,Delayed,11-30-2022
17820,HcJeuk,NBW,17982,Delayed,07-09-2022
17821,t0WLYR,FTK,17983,On Time,02-11-2022
17822,ag7Hc9,DBM,17984,Delayed,02-08-2022
17823,2anh16,ITI,17985,On Time,6-13-2022
17824,0fd10c,BGU,17986,Delayed,5-26-2022
17825,2OzANw,ARZ,17987,Cancelled,03-12-2022
17826,YXzgMz,MZT,17988,On Time,03-11-2022
17827,PaXyjC,OZP,17989,Delayed,12-17-2022
17828,OHO39n,HAD,17990,On Time,6-19-2022
17829,deKHjH,PGA,17991,On Time,3-26-2022
17830,pocH7l,LLI,17992,Delayed,11-26-2022
17831,1vZtDl,BPF,17993,On Time,9-19-2022
17832,o5wllj,STL,17994,Delayed,03-07-2022
17833,sOlOAo,POC,17995,Cancelled,1-16-2022
17834,Hxkma6,HLO,17996,Delayed,06-01-2022
17835,HBUmtJ,YVE,17997,Cancelled,11-20-2022
17836,K6ncH1,VAV,17998,Delayed,2-24-2022
17837,KrkQ6b,FBU,17999,Cancelled,8-21-2022
17838,45DuLp,PYA,18000,Delayed,09-10-2022
17839,v3BxZz,BOO,18001,On Time,5-24-2022
17840,p70T8Q,YCK,18002,Cancelled,5-24-2022
17841,fqu6xP,KCE,18003,Delayed,7-31-2022
17842,oGjf32,PSF,18004,Cancelled,6-14-2022
17843,QCnnmO,WUS,18005,Delayed,02-09-2022
17844,TAvUFd,LGA,18006,Cancelled,2-28-2022
17845,1r18lu,BBG,18007,Delayed,7-17-2022
17846,TGuly8,MMC,18008,Delayed,11-25-2022
17847,czh6uO,YGG,18009,Delayed,11-01-2022
17848,RLVHhO,WDA,18010,Cancelled,11-10-2022
17849,NFc9fO,KTP,18011,Cancelled,09-02-2022
17850,4ZjxGg,GLO,18012,Cancelled,6-15-2022
17851,eQCb3Z,KDN,18013,On Time,02-12-2022
17852,pUyKh0,XIG,18014,Delayed,02-08-2022
17853,Uftb93,ELR,18015,Cancelled,01-09-2022
17854,GJx3Hg,SXQ,18016,Delayed,11-14-2022
17855,4lbcKT,KOX,18017,On Time,06-09-2022
17856,kalhVD,HLL,18018,Delayed,3-21-2022
17857,OIxz0I,IAA,18019,Cancelled,12-17-2022
17858,XzRNTV,GHB,18020,Cancelled,03-06-2022
17859,fXUUtP,SWR,18021,Cancelled,07-09-2022
17860,q6OqcF,MPG,18022,Cancelled,9-24-2022
17861,DZc8le,CCU,18023,Cancelled,10-05-2022
17862,NL27dY,AKY,18024,Cancelled,01-02-2022
17863,rfwYHg,DVT,18025,Cancelled,4-19-2022
17864,8ZNTJT,PXO,18026,Delayed,9-29-2022
17865,zq4eTc,DOO,18027,On Time,1-20-2022
17866,pDFSCo,JRF,18028,Cancelled,10-16-2022
17867,HX8Vic,AXX,18029,Cancelled,08-08-2022
17868,dYqX3P,SZS,18030,Cancelled,8-27-2022
17869,dC8gxP,LOS,18031,Delayed,10-27-2022
17870,AI6CLw,THD,18032,Cancelled,3-27-2022
17871,g9Lo1x,LSK,18033,Delayed,10-02-2022
17872,ws34cE,KBB,18034,Cancelled,7-27-2022
17873,Akz7dA,IHN,18035,Delayed,08-01-2022
17874,eHc12H,SOU,18036,Delayed,7-13-2022
17875,k9vUFI,MVY,18037,Delayed,03-05-2022
17876,Yo1lVh,COZ,18038,Cancelled,11-16-2022
17877,dakWIx,MNO,18039,Delayed,12-09-2022
17878,SS3hvJ,MVW,18040,Cancelled,10-11-2022
17879,68Oeos,OLA,18041,Cancelled,08-08-2022
17880,NTBn2f,PCF,18042,Cancelled,12-09-2022
17881,dgs3pV,PPA,18043,Delayed,1-16-2022
17882,WyV6WD,KOL,18044,On Time,7-22-2022
17883,6SX1ty,AVW,18045,Cancelled,7-25-2022
17884,V7HLEP,BYI,18046,Cancelled,11-10-2022
17885,hVKm0l,LOL,18047,Cancelled,5-21-2022
17886,1qIYwU,AIS,18048,Cancelled,5-16-2022
17887,lLkffl,AGH,18049,Delayed,07-02-2022
17888,2C7OWq,ZHA,18050,Cancelled,2-25-2022
17889,T1dSY7,YCY,18051,On Time,02-12-2022
17890,o7PKU9,FHZ,18052,Delayed,10-20-2022
17891,EQnSbK,KIN,18053,Delayed,12-28-2022
17892,fqvvWM,TMP,18054,On Time,04-07-2022
17893,JJ1EEU,TKV,18055,Cancelled,4-23-2022
17894,dgE9Yl,KHO,18056,Delayed,4-14-2022
17895,E0NYXS,ABB,18057,On Time,10-12-2022
17896,TsBAjG,YRN,18058,On Time,11-08-2022
17897,Gjs3hl,WCH,18059,Cancelled,10-16-2022
17898,xXu9zP,TFB,18060,Delayed,11-30-2022
17899,uP80xF,AFO,18061,On Time,4-20-2022
17900,avZNI9,EBD,18062,Cancelled,1-21-2022
17901,x7xcWm,EMO,18063,Delayed,05-11-2022
17902,m7XNNX,XLS,18064,On Time,09-02-2022
17903,aBqteQ,DCR,18065,On Time,5-13-2022
17904,MwNnPg,KKR,18066,Delayed,4-24-2022
17905,brGfV1,FEL,18067,Cancelled,01-05-2022
17906,qVPlp6,SNC,18068,Cancelled,11-29-2022
17907,kd9GJI,AOS,18069,Delayed,12-21-2022
17908,5Kvc2S,SXL,18070,Cancelled,8-27-2022
17909,zTGYQ5,EOZ,18071,Delayed,11-02-2022
17910,VrFIIx,THD,18072,On Time,07-10-2022
17911,Ej187V,PAD,18073,Delayed,7-26-2022
17912,fZ7VJJ,CEW,18074,Cancelled,9-26-2022
17913,UEy5do,LZI,18075,Cancelled,5-20-2022
17914,dOeNhs,RDU,18076,Cancelled,5-25-2022
17915,XdVwkS,ZSJ,18077,Delayed,5-23-2022
17916,Rwbfc7,AVI,18078,On Time,8-15-2022
17917,REgcuN,MIS,18080,On Time,10-19-2022
17918,Xfw0ph,TKA,18081,On Time,10-15-2022
