YZW,Teslin Airport,Canada,North America
PSR,Pescara International Airport,Italy,Europe
JNB,OR Tambo International Airport,South Africa,Africa
DNI,Wad Medani Airport,Sudan,Africa
SOK,Semonkong Airport,Lesotho,Africa
PAN,Pattani Airport,Thailand,Asia
HRB,Taiping Airport,China,Asia
PBQ,Pimenta Bueno Airport,Brazil,South America
DXD,Dixie Airport,Australia,Oceania
PZE,Penzance Heliport,United Kingdom,Europe
URB,Urubupunga Airport,Brazil,South America
WIN,Winton Airport,Australia,Oceania
EUQ,Evelio Javier Airport,Philippines,Asia
WRI,Mc Guire Air Force Base,United States,North America
YCB,Cambridge Bay Airport,Canada,North America
LBH,Palm Beach Seaplane Base,Australia,Oceania
EUF,Weedon Field,United States,North America
BHK,Bukhara Airport,Uzbekistan,Asia
BQD,Búðardalur Airport,Iceland,Europe
TDD,Teniente Av. Jorge Henrich Arauz Airport,Bolivia,South America
HAH,Prince Said Ibrahim International Airport,Comoros,Africa
GBW,Ginbata Airport,Australia,Oceania
RBW,Lowcountry Regional Airport,United States,North America
PPC,Prospect Creek Airport,United States,North America
KCL,Chignik Lagoon Airport,United States,North America
STP,St Paul Downtown Holman Field,United States,North America
LDI,Lindi Airport,Tanzania,Africa
BIA,Bastia-Poretta Airport,France,Europe
SXF,Berlin-Schönefeld Airport,Germany,Europe
OKS,Garden County Airport,United States,North America
BFI,Boeing Field King County International Airport,United States,North America
TAK,Takamatsu Airport,Japan,Asia
FLN,Hercílio Luz International Airport,Brazil,South America
PDA,Obando Airport,Colombia,South America
GEX,Geelong Airport,Australia,Oceania
HDF,Heringsdorf Airport,Germany,Europe
ZKM,Sette Cama Airport,Gabon,Africa
CDU,Camden Airport,Australia,Oceania
MID,Licenciado Manuel Crescencio Rejon Int Airport,Mexico,North America
KTC,Katiola Airport,Côte d'Ivoire,Africa
PVF,Placerville Airport,United States,North America
HGS,Hastings Airport,Sierra Leone,Africa
DND,Dundee Airport,United Kingdom,Europe
CDD,Cauquira Airport,Honduras,North America
CRK,Diosdado Macapagal International Airport,Philippines,Asia
SRX,Gardabya Airport,Libya,Africa
NAN,Nadi International Airport,Fiji,Oceania
BHS,Bathurst Airport,Australia,Oceania
SEX,Sembach Air Base,Germany,Europe
NDY,Sanday Airport,United Kingdom,Europe
ABD,Abadan Airport,Iran,Asia
IXM,Madurai Airport,India,Asia
YAJ,Lyall Harbour Seaplane Base,Canada,North America
DVK,Diavik Airport,Canada,North America
BTR,Baton Rouge Metropolitan Airport,United States,North America
KRO,Kurgan Airport,Russian Federation,Asia
BHB,Hancock County-Bar Harbor Airport,United States,North America
TRB,Gonzalo Mejía Airport,Colombia,South America
DGA,Dangriga Airport,Belize,North America
NPH,Nephi Municipal Airport,United States,North America
NOS,Fascene Airport,Madagascar,Africa
RGN,Yangon International Airport,Myanmar,Asia
EJT,Enejit Airport,Marshall Islands,Oceania
MQD,Maquinchao Airport,Argentina,South America
HNL,Daniel K Inouye International Airport,United States,North America
KMX,King Khaled Air Base,Saudi Arabia,Asia
SMM,Semporna Airport,Malaysia,Asia
LSZ,Lošinj Island Airport,Croatia,Europe
BVR,Esperadinha Airport,Cabo Verde,Africa
MXE,Laurinburg Maxton Airport,United States,North America
QCN,Canela Airport,Brazil,South America
AWA,Awassa Airport,Ethiopia,Africa
JOG,Adi Sutjipto International Airport,Indonesia,Asia
TGP,Podkamennaya Tunguska Airport,Russian Federation,Europe
DBS,Dubois Municipal Airport,United States,North America
WBC,Wapolu Airport,Papua New Guinea,Oceania
EVE,Harstad/Narvik Airport,Norway,Europe
OVA,Bekily Airport,Madagascar,Africa
EDR,Pormpuraaw Airport,Australia,Oceania
XMD,Madison Municipal Airport,United States,North America
CRQ,Caravelas Airport,Brazil,South America
HSI,Hastings Municipal Airport,United States,North America
QRR,Warren Airport,Australia,Oceania
GGS,Gobernador Gregores Airport,Argentina,South America
CDH,Harrell Field,United States,North America
BAN,Basongo Airport,Congo,Africa
YUL,Montreal / Pierre Elliott Trudeau International Airport,Canada,North America
YPO,Peawanuck Airport,Canada,North America
ZAC,York Landing Airport,Canada,North America
EOZ,Elorza Airport,Venezuela,South America
AKN,King Salmon Airport,United States,North America
CLO,Alfonso Bonilla Aragon International Airport,Colombia,South America
KDP,Kandep Airport,Papua New Guinea,Oceania
HYG,Hydaburg Seaplane Base,United States,North America
CXC,Chitina Airport,United States,North America
KDB,Kambalda Airport,Australia,Oceania
AOJ,Aomori Airport,Japan,Asia
RIJ,Juan Simons Vela Airport,Peru,South America
BBO,Berbera Airport,Somalia,Africa
NYK,Nanyuki Airport,Kenya,Africa
SCV,Suceava Stefan cel Mare Airport,Romania,Europe
KDC,Kandi Airport,Benin,Africa
GHF,Giebelstadt Airport,Germany,Europe
GMR,Totegegie Airport,French Polynesia,Oceania
CUA,Ciudad Constitución Airport,Mexico,North America
COP,Cooperstown-Westville Airport,United States,North America
BDB,Bundaberg Airport,Australia,Oceania
FNB,Neubrandenburg Airport,Germany,Europe
IFH,Hesa Airport,Iran,Asia
FEZ,Saïss Airport,Morocco,Africa
INL,Falls International Airport,United States,North America
MTU,Montepuez Airport,Mozambique,Africa
EME,Emden Airport,Germany,Europe
YOO,Toronto/Oshawa Executive Airport,Canada,North America
CAY,Cayenne-Rochambeau Airport,French Guiana,South America
YDE,Paradise River Airport,Canada,North America
CSX,Changsha Huanghua International Airport,China,Asia
ZGM,Ngoma Airport,Zambia,Africa
CYM,Chatham Seaplane Base,United States,North America
MTV,Mota Lava Airport,Vanuatu,Oceania
LLS,Alferez Armando Rodriguez Airport,Argentina,South America
HIA,Lianshui Airport,China,Asia
FMC,Five Mile Airport,United States,North America
ORL,Orlando Executive Airport,United States,North America
SDD,Lubango Airport,Angola,Africa
KVX,Pobedilovo Airport,Russian Federation,Europe
NTQ,Noto Airport,Japan,Asia
JXN,Jackson County Reynolds Field,United States,North America
DJO,Daloa Airport,Côte d'Ivoire,Africa
UVL,El Kharga Airport,Egypt,Africa
TBL,Tableland Homestead Airport,Australia,Oceania
VTZ,Vishakhapatnam Airport,India,Asia
KCG,Chignik Fisheries Airport,United States,North America
ASC,Ascención De Guarayos Airport,Bolivia,South America
GTP,Grants Pass Airport,United States,North America
CHU,Chuathbaluk Airport,United States,North America
LAZ,Bom Jesus da Lapa Airport,Brazil,South America
STF,Stephens Island Seaplane Base,Australia,Oceania
DEH,Decorah Municipal Airport,United States,North America
OTK,Tillamook Airport,United States,North America
AEY,Akureyri Airport,Iceland,Europe
SZX,Shenzhen Bao'an International Airport,China,Asia
IQM,Qiemo Yudu Airport,China,Asia
JNX,Naxos Airport,Greece,Europe
SNR,Saint-Nazaire-Montoir Airport,France,Europe
JUR,Jurien Bay Airport,Australia,Oceania
SNY,Sidney Municipal-Lloyd W Carr Field,United States,North America
YCG,Castlegar/West Kootenay Regional Airport,Canada,North America
GYM,General José María Yáñez International Airport,Mexico,North America
WIE,Wiesbaden Army Airfield,Germany,Europe
EKA,Murray Field,United States,North America
CTR,Cattle Creek Airport,Australia,Oceania
HIN,Sacheon Air Base/Airport,Korea,Asia
LVB,Santana do Livramento Airport,Brazil,South America
PDV,Plovdiv International Airport,Bulgaria,Europe
ODO,Bodaybo Airport,Russian Federation,Asia
USH,Malvinas Argentinas Airport,Argentina,South America
KRL,Korla Airport,China,Asia
TKZ,Tokoroa Airfield,New Zealand,Oceania
VXE,São Pedro Airport,Cabo Verde,Africa
GZW,Qazvin Airport,Iran,Asia
QLA,Lasham Airport,United Kingdom,Europe
ESW,Easton State Airport,United States,North America
XFW,Hamburg-Finkenwerder Airport,Germany,Europe
SBH,Gustaf III Airport,Saint Barthélemy,North America
SCO,Aktau Airport,Kazakhstan,Asia
KNJ,Kindamba Airport,Congo,Africa
MDD,Midland Airpark,United States,North America
GDE,Gode Airport,Ethiopia,Africa
YWQ,Chute-Des-Passes/Lac Margane Seaplane Base,Canada,North America
HEY,Hanchey Army (Fort Rucker) Heliport,United States,North America
HOO,Nhon Co Airfield,Viet Nam,Asia
WHD,Hyder Seaplane Base,United States,North America
TCX,Tabas Airport,Iran,Asia
CHN,Jeon Ju Airport (G-703),Korea,Asia
SGK,Sengapi Airstrip,Papua New Guinea,Oceania
MCT,Muscat International Airport,Oman,Asia
AVR,Alverca Air Base,Portugal,Europe
SDG,Sanandaj Airport,Iran,Asia
SLH,Sola Airport,Vanuatu,Oceania
KYL,Port Largo Airport,United States,North America
YUM,Yuma MCAS/Yuma International Airport,United States,North America
AUM,Austin Municipal Airport,United States,North America
HCQ,Halls Creek Airport,Australia,Oceania
ZUC,Ignace Municipal Airport,Canada,North America
ITI,Agropecuária Castanhais Airport,Brazil,South America
LZA,Luiza Airport,Congo,Africa
SSE,Solapur Airport,India,Asia
PIT,Pittsburgh International Airport,United States,North America
SHN,Sanderson Field,United States,North America
BYK,Bouaké Airport,Côte d'Ivoire,Africa
ESF,Esler Regional Airport,United States,North America
UNN,Ranong Airport,Thailand,Asia
HMI,Hami Airport,China,Asia
MNZ,Manassas Regional Airport/Harry P. Davis Field,United States,North America
TAR,Taranto-Grottaglie Marcello Arlotta Airport,Italy,Europe
XIC,Xichang Qingshan Airport,China,Asia
BBJ,Bitburg Airport,Germany,Europe
CFQ,Creston Valley Regional Airport - Art Sutcliffe Field,Canada,North America
RNO,Reno Tahoe International Airport,United States,North America
BMJ,Baramita Airport,Guyana,South America
RTG,Frans Sales Lega Airport,Indonesia,Asia
ENC,Nancy-Essey Airport,France,Europe
YCK,Tommy Kochon Airport,Canada,North America
CRF,Carnot Airport,Central African Republic,Africa
LDJ,Linden Airport,United States,North America
GUR,Gurney Airport,Papua New Guinea,Oceania
LUU,Laura Airport,Australia,Oceania
ABK,Kabri Dehar Airport,Ethiopia,Africa
TPS,Vincenzo Florio Airport Trapani-Birgi,Italy,Europe
LEM,Lemmon Municipal Airport,United States,North America
MUM,Mumias Airport,Kenya,Africa
CBS,Oro Negro Airport,Venezuela,South America
MHP,Minsk 1 Airport,Belarus,Europe
OGG,Kahului Airport,United States,North America
TAE,Daegu Airport,Korea,Asia
CMT,New Cametá Airport,Brazil,South America
SJY,Seinäjoki Airport,Finland,Europe
SCH,Schenectady County Airport,United States,North America
WSZ,Westport Airport,New Zealand,Oceania
UMA,Punta de Maisi Airport,Cuba,North America
UAB,İncirlik Air Base,Turkey,Asia
SBJ,São Mateus Airport,Brazil,South America
AKG,Anguganak Airport,Papua New Guinea,Oceania
LKK,Kulik Lake Airport,United States,North America
YPB,Alberni Valley Regional Airport,Canada,North America
RCO,Rochefort-Saint-Agnant (BA 721) Airport,France,Europe
BOT,Bosset Airport,Papua New Guinea,Oceania
LVK,Livermore Municipal Airport,United States,North America
WDG,Enid Woodring Regional Airport,United States,North America
YIH,Yichang Sanxia Airport,China,Asia
JDA,Grant Co Regional/Ogilvie Field,United States,North America
JAC,Jackson Hole Airport,United States,North America
GSJ,San José Airport,Guatemala,North America
IST,Istanbul Airport,Turkey,Asia
MMJ,Matsumoto Airport,Japan,Asia
EMT,San Gabriel Valley Airport,United States,North America
KAV,Kavanayen Airport,Venezuela,South America
DLE,Dole-Tavaux Airport,France,Europe
STK,Sterling Municipal Airport,United States,North America
PEK,Beijing Capital International Airport,China,Asia
FKN,Franklin Municipal-John Beverly Rose Airport,United States,North America
YOC,Old Crow Airport,Canada,North America
OBF,Oberpfaffenhofen Airport,Germany,Europe
ARB,Ann Arbor Municipal Airport,United States,North America
QSR,Salerno Costa d'Amalfi Airport,Italy,Europe
CXI,Cassidy International Airport,Kiribati,Oceania
CNH,Claremont Municipal Airport,United States,North America
NWA,Mohéli Bandar Es Eslam Airport,Comoros,Africa
LNG,Lese Airport,Papua New Guinea,Oceania
KSV,Springvale Airport,Australia,Oceania
LCA,Larnaca International Airport,Cyprus,Asia
MPL,Montpellier-Méditerranée Airport,France,Europe
KOE,El Tari Airport,Indonesia,Asia
VEX,Tioga Municipal Airport,United States,North America
HAI,Three Rivers Municipal Dr Haines Airport,United States,North America
WEF,Weifang Airport,China,Asia
YNG,Youngstown Warren Regional Airport,United States,North America
IFU,Ifuru Airport,Maldives,Asia
LRL,Niamtougou International Airport,Togo,Africa
KLD,Migalovo Air Base,Russian Federation,Europe
TLM,Zenata – Messali El Hadj Airport,Algeria,Africa
KDT,Kamphaeng Saen Airport,Thailand,Asia
UKB,Kobe Airport,Japan,Asia
YNM,Matagami Airport,Canada,North America
CYG,Corryong Airport,Australia,Oceania
HIP,Headingly Airport,Australia,Oceania
SUQ,Sucua Airport,Ecuador,South America
NFO,Mata'aho Airport,Tonga,Oceania
NDL,N'Délé Airport,Central African Republic,Africa
TSR,Timişoara Traian Vuia Airport,Romania,Europe
GZP,Gazipaşa Airport,Turkey,Asia
PYM,Plymouth Municipal Airport,United States,North America
SSB,Christiansted Harbor Seaplane Base,Virgin Islands,North America
SGG,Simanggang Airport,Malaysia,Asia
LHS,Las Heras Airport,Argentina,South America
SHI,Shimojishima Airport,Japan,Asia
TWF,Joslin Field Magic Valley Regional Airport,United States,North America
ORU,Juan Mendoza Airport,Bolivia,South America
FDH,Friedrichshafen Airport,Germany,Europe
SER,Freeman Municipal Airport,United States,North America
NCN,Chenega Bay Airport,United States,North America
AHH,Amery Municipal Airport,United States,North America
XBX,Bernay – St Martin Airport,France,Europe
NJA,Atsugi Naval Air Facility,Japan,Asia
PLN,Pellston Regional Airport of Emmet County Airport,United States,North America
VND,Vangaindrano Airport,Madagascar,Africa
GYN,Santa Genoveva Airport,Brazil,South America
BMS,Sócrates Mariani Bittencourt Airport,Brazil,South America
CAB,Cabinda Airport,Angola,Africa
KRK,Kraków John Paul II International Airport,Poland,Europe
CSC,Mojica Airport,Costa Rica,North America
XTL,Tadoule Lake Airport,Canada,North America
GXH,Gannan Xiahe Airport,China,Asia
UTE,Bultfontein Airport,South Africa,Africa
IDF,Idiofa Airport,Congo,Africa
MJM,Mbuji Mayi Airport,Congo,Africa
BJC,Rocky Mountain Metropolitan Airport,United States,North America
CNO,Chino Airport,United States,North America
DBD,Dhanbad Airport,India,Asia
MTE,Monte Alegre Airport,Brazil,South America
GEB,Gebe Airport,Indonesia,Asia
GOO,Goondiwindi Airport,Australia,Oceania
QPG,Paya Lebar Air Base,Singapore,Asia
KBL,Hamid Karzai International Airport,Afghanistan,Asia
BTV,Burlington International Airport,United States,North America
YMT,Chapais Airport,Canada,North America
SBC,Selbang Airport,Papua New Guinea,Oceania
SCZ,Santa Cruz/Graciosa Bay/Luova Airport,Solomon Islands,Oceania
CMH,John Glenn Columbus International Airport,United States,North America
PTV,Porterville Municipal Airport,United States,North America
ART,Watertown International Airport,United States,North America
XLO,Long Xuyên Airport,Viet Nam,Asia
ESU,Mogador Airport,Morocco,Africa
XNG,Quảng Ngãi Airfield,Viet Nam,Asia
PVR,Licenciado Gustavo Díaz Ordaz International Airport,Mexico,North America
DOP,Dolpa Airport,Nepal,Asia
PUC,Carbon County Regional/Buck Davis Field,United States,North America
PUS,Gimhae International Airport,Korea,Asia
EMO,Emo River Airstrip,Papua New Guinea,Oceania
IDO,Santa Izabel do Morro Airport,Brazil,South America
YGL,La Grande Rivière Airport,Canada,North America
BYV,Beira Lake Seaplane Base,Sri Lanka,Asia
BVH,Brigadeiro Camarão Airport,Brazil,South America
NCO,Quonset State Airport,United States,North America
VCA,Can Tho International Airport,Viet Nam,Asia
IXV,Along Airport,India,Asia
PTW,Heritage Field,United States,North America
WUV,Wuvulu Island Airport,Papua New Guinea,Oceania
PNC,Ponca City Regional Airport,United States,North America
KFA,Kiffa Airport,Mauritania,Africa
JMJ,Lancang Jingmai Airport,China,Asia
PEW,Peshawar International Airport,Pakistan,Asia
YPT,Pender Harbour Seaplane Base,Canada,North America
BFE,Bielefeld Airport,Germany,Europe
ONO,Ontario Municipal Airport,United States,North America
AOB,Annanberg Airport,Papua New Guinea,Oceania
SHX,Shageluk Airport,United States,North America
SVD,E. T. Joshua Airport,Saint Vincent and the Grenadines,North America
CEQ,Cannes-Mandelieu Airport,France,Europe
CEY,Kyle Oakley Field,United States,North America
ABS,Abu Simbel Airport,Egypt,Africa
YXZ,Wawa Airport,Canada,North America
GLZ,Gilze Rijen Air Base,Netherlands,Europe
SZP,Santa Paula Airport,United States,North America
RVD,General Leite de Castro Airport,Brazil,South America
HIF,Hill Air Force Base,United States,North America
HUO,Holingol Huolinhe Airport,China,Asia
AXB,Maxson Airfield,United States,North America
CWP,Campbellpore Airport,Pakistan,Asia
MKC,Charles B. Wheeler Downtown Airport,United States,North America
SKX,Saransk Airport,Russian Federation,Europe
SMF,Sacramento International Airport,United States,North America
MUY,Mouyondzi Airport,Congo,Africa
YZZ,Trail Airport,Canada,North America
NAR,Puerto Nare Airport,Colombia,South America
NAO,Nanchong Airport,China,Asia
WLA,Wallal Airport,Australia,Oceania
BZG,Bydgoszcz Ignacy Jan Paderewski Airport,Poland,Europe
KHM,Kanti Airport,Myanmar,Asia
GUP,Gallup Municipal Airport,United States,North America
CAI,Cairo International Airport,Egypt,Africa
DIB,Dibrugarh Airport,India,Asia
RAQ,Sugimanuru Airport,Indonesia,Asia
TMG,Tomanggong Airport,Malaysia,Asia
IGN,Iligan Airport,Philippines,Asia
SYA,Eareckson Air Station,United States,North America
ANW,Ainsworth Regional Airport,United States,North America
HBK,Holbrook Municipal Airport,United States,North America
CHQ,Chania International Airport,Greece,Europe
KZN,Kazan International Airport,Russian Federation,Europe
ILG,New Castle Airport,United States,North America
CXN,Candala Airport,Somalia,Africa
